CUSTOMER_ID,LOCATION,ACTIVITY,RATING
300,Washington,White House,2
728,Washington,White House,7
886,Athens,restaurants,6
485,Athens,museums,1
159,Athens,Acropole,1
607,Rome,Forum of Rome,5
337,Athens,museums,2
224,Rome,Forum of Rome,6
797,Washington,restaurants,3
568,Athens,Acropole,5
876,Athens,Acropole,2
803,Washington,Senate,3
260,Rome,Forum of Rome,2
966,Washington,White House,5
271,Paris,movies,5
144,Paris,Eiffel Tower,4
319,Washington,restaurants,1
174,Paris,Montmartre,5
354,Paris,Eiffel Tower,4
791,Washington,White House,2
785,Paris,Eiffel Tower,7
59,Washington,restaurants,4
232,Washington,Senate,3
312,Athens,restaurants,3
7,Athens,restaurants,7
162,Rome,Forum of Rome,7
808,Washington,restaurants,6
953,Athens,Acropole,6
999,Athens,restaurants,3
6,Rome,Forum of Rome,7
660,Washington,restaurants,1
94,Rome,Forum of Rome,2
679,Athens,restaurants,6
565,Paris,Eiffel Tower,1
231,Rome,Forum of Rome,2
326,Athens,Acropole,1
386,Rome,walking,3
273,Rome,Forum of Rome,4
974,Athens,restaurants,4
869,Paris,metro,7
749,Paris,metro,4
595,Rome,Forum of Rome,7
581,Washington,Senate,3
300,Paris,Parliament,4
732,Paris,movies,3
470,Washington,restaurants,3
793,Washington,White House,6
362,Athens,restaurants,3
507,Washington,Senate,1
26,Washington,White House,1
471,Paris,Parliament,4
178,Athens,restaurants,5
72,Paris,metro,3
856,Paris,metro,2
803,Rome,movies,7
279,Rome,Forum of Rome,2
43,Rome,Forum of Rome,1
707,Washington,restaurants,3
550,Rome,Forum of Rome,4
409,Paris,metro,6
495,Rome,Forum of Rome,6
960,Athens,Acropole,5
597,Paris,Eiffel Tower,3
572,Rome,Forum of Rome,7
755,Washington,Senate,5
123,Paris,Eiffel Tower,3
217,Rome,walking,3
414,Athens,statues,1
62,Paris,Parliament,2
350,Washington,Senate,5
593,Athens,Acropole,4
695,Washington,Senate,6
398,Rome,Forum of Rome,1
771,Washington,White House,3
405,Paris,movies,5
314,Athens,museums,1
56,Athens,Acropole,5
782,Washington,Senate,1
955,Washington,White House,5
946,Rome,Forum of Rome,1
832,Washington,statues,1
309,Paris,Eiffel Tower,2
763,Athens,restaurants,1
807,Paris,Eiffel Tower,6
514,Washington,statues,2
782,Washington,White House,6
356,Rome,movies,5
148,Rome,Forum of Rome,7
700,Rome,Forum of Rome,6
876,Athens,statues,5
155,Rome,Forum of Rome,2
877,Paris,Eiffel Tower,3
436,Paris,Parliament,7
866,Rome,Forum of Rome,7
803,Rome,Forum of Rome,2
361,Paris,metro,5
154,Athens,restaurants,3
704,Paris,Montmartre,4
317,Athens,statues,7
796,Paris,Parliament,1
228,Rome,Forum of Rome,3
581,Paris,Montmartre,5
889,Paris,Eiffel Tower,2
307,Washington,Senate,1
928,Paris,Parliament,7
463,Athens,Acropole,3
460,Washington,Senate,2
359,Paris,Eiffel Tower,6
663,Washington,White House,5
282,Rome,Forum of Rome,4
340,Rome,Forum of Rome,1
42,Washington,White House,1
433,Athens,Acropole,5
996,Washington,statues,5
217,Paris,Eiffel Tower,6
152,Rome,walking,2
419,Athens,Acropole,1
499,Rome,Forum of Rome,5
542,Athens,museums,3
706,Paris,Eiffel Tower,6
153,Rome,Forum of Rome,7
89,Rome,movies,3
932,Rome,Forum of Rome,7
37,Athens,restaurants,1
363,Athens,restaurants,7
819,Rome,walking,3
854,Rome,Forum of Rome,4
46,Athens,restaurants,2
684,Paris,Eiffel Tower,1
780,Paris,Parliament,1
970,Washington,White House,5
915,Paris,movies,2
968,Rome,Forum of Rome,4
624,Paris,movies,2
256,Washington,White House,1
774,Paris,Parliament,3
993,Athens,museums,5
114,Paris,metro,6
18,Athens,restaurants,5
1,Washington,statues,1
571,Rome,Forum of Rome,7
484,Washington,Senate,7
425,Paris,Parliament,5
391,Athens,restaurants,1
613,Washington,Senate,6
164,Paris,movies,1
748,Washington,restaurants,5
397,Paris,Eiffel Tower,4
340,Athens,restaurants,3
505,Rome,Forum of Rome,7
453,Athens,Acropole,4
995,Washington,White House,3
367,Rome,movies,7
732,Athens,museums,7
443,Athens,museums,4
148,Paris,metro,1
152,Rome,Forum of Rome,7
59,Paris,Eiffel Tower,5
690,Rome,Forum of Rome,5
667,Washington,White House,6
110,Rome,Forum of Rome,6
347,Washington,White House,4
800,Paris,Parliament,3
512,Rome,Forum of Rome,3
238,Rome,Forum of Rome,4
542,Washington,restaurants,5
140,Washington,Senate,5
108,Paris,Montmartre,6
781,Athens,Acropole,1
994,Rome,Forum of Rome,1
922,Athens,restaurants,1
185,Athens,Acropole,4
557,Athens,restaurants,2
105,Rome,movies,5
109,Athens,museums,1
89,Athens,Acropole,7
933,Athens,Acropole,7
522,Paris,Eiffel Tower,5
733,Paris,Eiffel Tower,5
568,Paris,metro,1
241,Paris,Parliament,6
313,Washington,White House,1
236,Rome,Forum of Rome,3
985,Athens,restaurants,7
671,Washington,Senate,7
308,Washington,Senate,6
412,Washington,White House,5
625,Athens,Acropole,5
853,Washington,statues,3
474,Athens,Acropole,2
792,Rome,Forum of Rome,7
620,Paris,Parliament,5
511,Rome,Forum of Rome,4
928,Paris,movies,3
581,Athens,statues,3
981,Rome,Forum of Rome,3
454,Paris,metro,4
910,Athens,restaurants,6
20,Paris,metro,7
239,Athens,restaurants,5
258,Rome,Forum of Rome,3
562,Washington,White House,7
426,Washington,restaurants,5
538,Washington,White House,3
378,Paris,metro,1
167,Rome,Forum of Rome,6
678,Paris,Eiffel Tower,7
823,Paris,metro,1
923,Washington,White House,7
120,Athens,Acropole,1
464,Rome,Forum of Rome,4
293,Athens,museums,1
495,Athens,Acropole,3
200,Washington,White House,5
283,Washington,Senate,5
420,Washington,White House,1
419,Paris,Eiffel Tower,5
171,Washington,White House,2
352,Washington,White House,1
144,Athens,Acropole,2
67,Rome,Forum of Rome,5
966,Paris,Parliament,1
802,Athens,statues,6
349,Washington,Senate,3
637,Rome,Forum of Rome,3
386,Washington,White House,2
381,Paris,movies,5
759,Washington,Senate,3
488,Athens,statues,3
445,Rome,Forum of Rome,5
513,Rome,Forum of Rome,1
500,Paris,Parliament,3
96,Rome,Forum of Rome,4
737,Paris,metro,5
346,Athens,Acropole,3
905,Paris,Parliament,2
295,Paris,Eiffel Tower,5
598,Athens,statues,1
843,Paris,metro,6
669,Paris,Parliament,7
869,Paris,metro,2
578,Athens,Acropole,5
298,Washington,Senate,6
919,Rome,Forum of Rome,7
161,Paris,Eiffel Tower,5
740,Washington,White House,1
267,Washington,Senate,7
589,Athens,restaurants,7
706,Paris,Eiffel Tower,4
975,Paris,Parliament,7
270,Paris,metro,5
60,Rome,Forum of Rome,3
327,Rome,walking,4
653,Rome,Forum of Rome,4
726,Washington,statues,1
926,Athens,Acropole,3
884,Athens,Acropole,3
486,Rome,movies,7
123,Rome,movies,5
583,Athens,Acropole,7
635,Rome,Forum of Rome,3
218,Paris,Eiffel Tower,5
244,Washington,restaurants,4
617,Washington,White House,7
367,Washington,Senate,5
767,Athens,Acropole,3
918,Athens,Acropole,6
361,Washington,statues,7
671,Paris,Parliament,3
148,Washington,Senate,6
960,Rome,Forum of Rome,4
203,Washington,Senate,2
825,Athens,restaurants,3
416,Athens,museums,6
142,Washington,Senate,3
745,Rome,Forum of Rome,6
925,Athens,statues,6
469,Athens,museums,3
974,Washington,White House,3
248,Washington,White House,4
832,Athens,statues,6
571,Washington,White House,7
281,Athens,museums,5
912,Rome,movies,5
225,Rome,Forum of Rome,4
479,Paris,movies,4
37,Washington,restaurants,5
272,Rome,Forum of Rome,1
163,Athens,restaurants,3
223,Athens,museums,2
391,Rome,Forum of Rome,1
270,Paris,metro,7
443,Rome,Forum of Rome,1
713,Athens,restaurants,7
423,Paris,movies,7
439,Paris,metro,1
350,Washington,Senate,4
179,Paris,Eiffel Tower,7
776,Athens,Acropole,3
34,Athens,Acropole,7
539,Paris,movies,1
649,Paris,Montmartre,6
312,Washington,statues,4
895,Washington,White House,2
988,Athens,statues,3
149,Washington,Senate,7
527,Paris,Eiffel Tower,5
812,Washington,statues,2
997,Athens,Acropole,5
45,Rome,walking,1
660,Washington,Senate,2
118,Washington,White House,1
151,Athens,Acropole,4
562,Athens,statues,3
743,Rome,Forum of Rome,4
123,Rome,Forum of Rome,3
566,Athens,restaurants,3
234,Rome,movies,3
658,Washington,restaurants,2
957,Rome,walking,3
384,Rome,Forum of Rome,3
341,Washington,Senate,7
952,Rome,Forum of Rome,1
223,Athens,Acropole,1
911,Paris,movies,5
597,Paris,Eiffel Tower,5
947,Rome,Forum of Rome,3
268,Paris,Montmartre,6
492,Athens,statues,6
836,Washington,White House,5
286,Athens,restaurants,7
420,Washington,White House,4
463,Washington,restaurants,4
847,Paris,metro,4
52,Athens,Acropole,6
709,Paris,Eiffel Tower,3
684,Athens,Acropole,1
6,Athens,restaurants,7
316,Washington,White House,3
673,Rome,Forum of Rome,1
288,Washington,restaurants,5
535,Paris,Montmartre,6
572,Rome,Forum of Rome,7
376,Paris,Parliament,1
998,Athens,Acropole,5
742,Rome,Forum of Rome,2
337,Rome,Forum of Rome,3
78,Washington,statues,4
266,Rome,Forum of Rome,2
182,Washington,restaurants,1
412,Washington,Senate,7
65,Rome,Forum of Rome,6
388,Athens,restaurants,6
498,Washington,Senate,3
330,Athens,Acropole,1
495,Paris,Parliament,1
61,Rome,Forum of Rome,4
358,Athens,restaurants,7
5,Washington,restaurants,3
96,Washington,White House,5
683,Paris,Parliament,2
116,Paris,Parliament,5
789,Rome,Forum of Rome,7
140,Washington,Senate,7
743,Rome,Forum of Rome,2
437,Athens,Acropole,7
565,Rome,Forum of Rome,1
358,Washington,restaurants,6
723,Paris,Parliament,5
133,Washington,statues,6
387,Athens,Acropole,5
357,Athens,museums,7
571,Washington,restaurants,7
38,Athens,museums,2
612,Rome,Forum of Rome,5
354,Washington,Senate,3
517,Athens,Acropole,1
436,Washington,White House,1
407,Athens,Acropole,3
821,Paris,Parliament,1
265,Rome,Forum of Rome,4
658,Paris,movies,6
421,Athens,museums,4
682,Rome,walking,7
228,Washington,restaurants,5
123,Paris,metro,7
332,Paris,Parliament,4
192,Paris,Parliament,5
269,Rome,Forum of Rome,3
218,Paris,metro,7
9,Rome,Forum of Rome,6
127,Athens,Acropole,6
592,Washington,White House,1
631,Paris,Eiffel Tower,2
37,Athens,restaurants,1
410,Rome,walking,3
738,Athens,museums,4
256,Washington,White House,6
13,Athens,restaurants,6
14,Washington,restaurants,7
995,Athens,restaurants,2
359,Athens,restaurants,7
945,Athens,restaurants,7
113,Rome,Forum of Rome,2
596,Paris,metro,7
540,Rome,Forum of Rome,3
314,Athens,restaurants,5
742,Washington,Senate,2
823,Paris,Parliament,4
367,Paris,Parliament,2
228,Washington,restaurants,2
754,Paris,metro,4
331,Washington,White House,5
793,Athens,Acropole,4
345,Paris,Parliament,3
844,Athens,statues,2
76,Washington,White House,3
951,Washington,White House,7
112,Rome,walking,2
292,Paris,Eiffel Tower,7
542,Athens,restaurants,4
283,Athens,restaurants,3
76,Paris,movies,2
144,Paris,Parliament,1
991,Rome,Forum of Rome,2
479,Athens,Acropole,2
923,Athens,restaurants,1
722,Washington,White House,6
277,Paris,metro,7
77,Washington,statues,3
869,Washington,restaurants,7
640,Paris,Eiffel Tower,4
398,Rome,Forum of Rome,4
460,Paris,Parliament,3
436,Athens,restaurants,1
200,Paris,Parliament,6
602,Washington,White House,1
700,Athens,Acropole,3
397,Athens,Acropole,1
54,Paris,metro,7
114,Athens,Acropole,7
971,Paris,Parliament,5
378,Athens,Acropole,1
950,Paris,Parliament,7
710,Rome,Forum of Rome,5
121,Rome,Forum of Rome,3
593,Athens,museums,4
3,Rome,Forum of Rome,5
439,Washington,White House,1
135,Washington,White House,4
292,Rome,Forum of Rome,3
825,Washington,Senate,4
714,Athens,restaurants,4
904,Paris,metro,2
211,Paris,Parliament,1
474,Washington,statues,7
304,Paris,Eiffel Tower,1
702,Paris,Parliament,4
589,Paris,Eiffel Tower,5
987,Athens,restaurants,1
664,Paris,metro,2
456,Athens,Acropole,4
896,Washington,White House,1
920,Paris,movies,1
480,Paris,Parliament,5
234,Rome,Forum of Rome,1
617,Rome,Forum of Rome,2
469,Paris,Parliament,1
691,Washington,restaurants,7
910,Paris,Parliament,4
222,Paris,Parliament,1
863,Washington,White House,1
790,Rome,walking,6
332,Athens,restaurants,4
627,Paris,metro,7
779,Rome,Forum of Rome,6
969,Rome,Forum of Rome,7
565,Athens,restaurants,3
871,Rome,Forum of Rome,2
880,Athens,Acropole,2
579,Washington,statues,1
905,Washington,Senate,6
775,Washington,White House,3
377,Paris,metro,2
793,Washington,White House,7
747,Rome,movies,1
454,Paris,metro,1
399,Athens,statues,7
371,Athens,restaurants,3
77,Washington,restaurants,7
462,Paris,metro,3
912,Athens,museums,6
941,Rome,movies,3
151,Washington,restaurants,6
735,Washington,statues,5
748,Rome,Forum of Rome,6
165,Rome,movies,7
727,Washington,restaurants,2
652,Paris,Parliament,2
125,Paris,movies,3
790,Paris,Parliament,7
41,Washington,White House,7
186,Washington,restaurants,3
700,Washington,Senate,6
205,Paris,Eiffel Tower,7
348,Washington,White House,5
105,Washington,Senate,3
187,Paris,Parliament,2
781,Rome,Forum of Rome,4
233,Rome,Forum of Rome,3
529,Paris,metro,1
554,Rome,walking,6
211,Washington,Senate,6
307,Athens,restaurants,6
690,Rome,Forum of Rome,7
27,Athens,museums,7
178,Athens,statues,1
649,Athens,restaurants,5
172,Athens,restaurants,5
114,Athens,restaurants,5
818,Paris,Parliament,1
682,Washington,Senate,7
302,Washington,Senate,4
769,Washington,Senate,1
261,Athens,Acropole,2
618,Washington,restaurants,2
579,Rome,Forum of Rome,6
451,Rome,Forum of Rome,3
708,Paris,Parliament,3
331,Athens,Acropole,4
741,Rome,Forum of Rome,3
830,Washington,restaurants,1
186,Rome,Forum of Rome,5
368,Athens,statues,4
345,Athens,Acropole,6
20,Washington,Senate,6
569,Washington,Senate,6
114,Athens,Acropole,4
924,Washington,restaurants,3
622,Paris,Eiffel Tower,1
773,Washington,Senate,1
819,Paris,movies,1
481,Athens,restaurants,7
733,Rome,Forum of Rome,3
353,Rome,Forum of Rome,3
211,Rome,Forum of Rome,1
965,Paris,Parliament,7
459,Athens,Acropole,1
31,Athens,museums,7
534,Athens,Acropole,5
934,Washington,restaurants,1
719,Rome,Forum of Rome,2
908,Athens,Acropole,6
754,Athens,statues,2
903,Athens,Acropole,1
280,Athens,Acropole,2
56,Rome,walking,4
650,Rome,Forum of Rome,7
478,Rome,Forum of Rome,2
319,Washington,Senate,7
719,Washington,White House,4
623,Paris,Eiffel Tower,6
662,Washington,White House,3
675,Rome,Forum of Rome,3
242,Paris,Parliament,7
43,Paris,movies,3
454,Washington,restaurants,1
500,Rome,Forum of Rome,7
822,Athens,Acropole,1
581,Washington,Senate,1
921,Paris,metro,2
27,Athens,Acropole,6
508,Paris,Montmartre,4
57,Rome,Forum of Rome,4
943,Athens,Acropole,2
675,Rome,Forum of Rome,4
902,Athens,restaurants,3
110,Washington,restaurants,6
452,Athens,restaurants,2
444,Paris,Montmartre,1
593,Athens,restaurants,4
785,Washington,statues,1
259,Washington,Senate,7
800,Rome,movies,5
448,Paris,Eiffel Tower,4
39,Rome,Forum of Rome,3
327,Paris,Eiffel Tower,3
491,Athens,Acropole,1
651,Washington,restaurants,3
23,Athens,Acropole,5
33,Athens,statues,7
575,Paris,Eiffel Tower,7
352,Paris,Parliament,3
55,Washington,White House,6
609,Rome,movies,6
760,Washington,White House,7
270,Paris,Eiffel Tower,1
266,Athens,Acropole,2
78,Washington,restaurants,3
307,Paris,movies,1
567,Paris,metro,7
534,Washington,White House,4
307,Washington,Senate,6
173,Paris,Eiffel Tower,6
77,Paris,Montmartre,6
76,Washington,restaurants,1
662,Paris,Parliament,1
529,Washington,White House,4
619,Paris,Eiffel Tower,7
215,Athens,restaurants,6
775,Washington,restaurants,6
99,Rome,Forum of Rome,7
598,Paris,movies,2
430,Paris,Parliament,6
103,Rome,Forum of Rome,2
831,Athens,Acropole,1
469,Paris,metro,2
171,Athens,Acropole,1
170,Athens,restaurants,2
867,Rome,Forum of Rome,7
655,Athens,restaurants,3
785,Rome,Forum of Rome,3
871,Athens,museums,5
906,Rome,Forum of Rome,3
108,Washington,Senate,6
402,Rome,Forum of Rome,1
836,Paris,metro,2
81,Athens,statues,2
796,Rome,Forum of Rome,6
249,Athens,Acropole,7
206,Athens,Acropole,6
192,Paris,metro,2
285,Paris,metro,5
17,Rome,Forum of Rome,7
508,Rome,movies,7
648,Athens,Acropole,1
317,Paris,metro,3
715,Paris,Eiffel Tower,7
615,Paris,Eiffel Tower,3
308,Rome,movies,7
138,Washington,White House,7
446,Washington,Senate,1
352,Paris,metro,7
627,Washington,Senate,3
754,Rome,Forum of Rome,4
896,Athens,restaurants,7
559,Washington,Senate,5
723,Athens,restaurants,7
266,Paris,Parliament,2
221,Rome,Forum of Rome,3
694,Rome,movies,4
989,Paris,Parliament,4
325,Washington,White House,1
48,Washington,Senate,2
469,Athens,Acropole,4
244,Paris,metro,4
512,Washington,restaurants,4
736,Paris,Eiffel Tower,3
562,Athens,restaurants,7
157,Rome,Forum of Rome,7
474,Rome,Forum of Rome,3
243,Washington,restaurants,3
135,Athens,Acropole,2
320,Washington,White House,6
665,Rome,walking,7
540,Rome,Forum of Rome,1
31,Washington,White House,7
883,Rome,walking,2
282,Athens,restaurants,7
107,Washington,White House,1
203,Rome,walking,6
90,Washington,restaurants,3
468,Athens,Acropole,3
688,Athens,Acropole,1
645,Athens,statues,4
550,Rome,Forum of Rome,6
311,Paris,Eiffel Tower,4
781,Washington,Senate,4
456,Rome,walking,1
266,Washington,Senate,3
191,Rome,movies,2
922,Rome,Forum of Rome,3
543,Rome,Forum of Rome,2
918,Paris,Parliament,6
540,Paris,Parliament,4
410,Paris,Eiffel Tower,1
423,Paris,movies,7
669,Rome,Forum of Rome,6
819,Washington,statues,7
298,Rome,Forum of Rome,5
281,Athens,Acropole,4
185,Rome,Forum of Rome,6
668,Washington,restaurants,4
342,Athens,Acropole,4
429,Washington,White House,7
327,Paris,Parliament,1
1000,Rome,Forum of Rome,1
475,Athens,Acropole,1
24,Paris,Parliament,3
681,Paris,Parliament,7
293,Rome,Forum of Rome,2
319,Athens,Acropole,4
338,Washington,White House,1
831,Washington,Senate,3
474,Athens,Acropole,3
513,Washington,White House,2
527,Rome,Forum of Rome,2
720,Paris,Eiffel Tower,4
62,Washington,White House,4
22,Athens,Acropole,2
640,Rome,Forum of Rome,3
946,Athens,Acropole,3
505,Washington,statues,4
726,Washington,White House,7
847,Washington,restaurants,3
885,Athens,Acropole,6
468,Washington,restaurants,1
547,Rome,Forum of Rome,2
891,Rome,Forum of Rome,3
266,Washington,White House,3
28,Paris,Eiffel Tower,5
694,Washington,restaurants,1
296,Rome,Forum of Rome,3
536,Washington,Senate,6
1,Paris,Eiffel Tower,1
102,Rome,Forum of Rome,7
770,Washington,restaurants,6
563,Washington,statues,4
745,Paris,movies,7
786,Rome,Forum of Rome,7
223,Washington,statues,1
195,Paris,movies,6
741,Athens,restaurants,1
161,Athens,Acropole,5
600,Athens,museums,7
752,Athens,statues,3
744,Paris,Eiffel Tower,3
243,Paris,Eiffel Tower,5
136,Paris,metro,3
994,Washington,Senate,5
774,Washington,White House,1
931,Paris,Parliament,6
474,Athens,Acropole,3
438,Washington,restaurants,3
442,Rome,Forum of Rome,7
604,Paris,Eiffel Tower,2
396,Paris,movies,7
666,Athens,restaurants,5
988,Athens,statues,5
440,Paris,metro,3
390,Washington,White House,6
82,Athens,restaurants,2
226,Paris,Parliament,4
582,Rome,Forum of Rome,7
750,Paris,metro,7
518,Washington,statues,2
803,Rome,Forum of Rome,5
924,Rome,movies,4
443,Rome,Forum of Rome,5
664,Paris,Parliament,2
747,Rome,movies,7
163,Athens,restaurants,3
828,Paris,metro,1
524,Rome,Forum of Rome,6
28,Rome,Forum of Rome,1
846,Washington,restaurants,3
682,Washington,Senate,7
234,Paris,metro,1
657,Rome,Forum of Rome,4
868,Rome,Forum of Rome,1
188,Washington,Senate,1
837,Washington,White House,5
473,Paris,Parliament,5
442,Rome,Forum of Rome,1
853,Washington,White House,5
65,Paris,Montmartre,4
262,Athens,Acropole,6
175,Washington,Senate,6
543,Athens,restaurants,3
104,Athens,museums,4
284,Paris,Parliament,2
340,Rome,Forum of Rome,1
84,Rome,Forum of Rome,5
869,Athens,statues,5
83,Paris,Parliament,6
492,Washington,restaurants,4
783,Paris,Parliament,2
541,Rome,walking,2
237,Washington,restaurants,3
513,Rome,Forum of Rome,3
539,Paris,metro,3
542,Paris,metro,4
865,Paris,metro,2
11,Rome,Forum of Rome,1
747,Paris,metro,3
553,Washington,Senate,6
401,Paris,Eiffel Tower,3
987,Rome,movies,4
548,Rome,Forum of Rome,7
381,Athens,statues,1
11,Washington,statues,6
539,Paris,Montmartre,5
801,Washington,Senate,3
711,Washington,Senate,4
659,Rome,Forum of Rome,1
560,Rome,Forum of Rome,4
257,Washington,Senate,7
891,Athens,restaurants,3
750,Paris,Parliament,3
705,Washington,White House,2
732,Athens,Acropole,4
962,Rome,Forum of Rome,7
47,Washington,White House,6
607,Washington,White House,1
606,Rome,walking,3
931,Rome,movies,3
368,Athens,Acropole,1
943,Paris,metro,4
232,Rome,Forum of Rome,1
252,Paris,Eiffel Tower,6
172,Rome,Forum of Rome,2
439,Washington,Senate,4
884,Washington,restaurants,2
159,Rome,Forum of Rome,1
17,Paris,Montmartre,6
726,Athens,Acropole,2
420,Rome,Forum of Rome,6
635,Washington,White House,3
759,Washington,Senate,4
869,Athens,Acropole,7
144,Paris,Eiffel Tower,1
506,Rome,Forum of Rome,1
130,Athens,restaurants,2
397,Washington,White House,3
452,Paris,movies,1
50,Athens,restaurants,3
235,Paris,metro,5
941,Rome,movies,3
461,Rome,Forum of Rome,3
618,Athens,restaurants,2
473,Athens,Acropole,6
70,Rome,movies,7
573,Paris,metro,2
317,Washington,White House,4
780,Rome,Forum of Rome,7
371,Paris,Eiffel Tower,3
868,Rome,Forum of Rome,1
